"sample_ID,N,10,0","COUNT,N,10,0","AREA,N,19,11","MIN,N,19,11","MAX,N,19,11","RANGE,N,19,11","MEAN,N,19,11","STD,N,19,11","SUM,N,19,11"
12065,1,1000000,0.850593123,0.850593123,0,0.850593123,0,0.850593123
12066,1,1000000,0.934286055,0.934286055,0,0.934286055,0,0.934286055
12067,1,1000000,0.93206555,0.93206555,0,0.93206555,0,0.93206555
12068,1,1000000,0.344540892,0.344540892,0,0.344540892,0,0.344540892
12069,1,1000000,0.380688252,0.380688252,0,0.380688252,0,0.380688252
12070,1,1000000,0.934255146,0.934255146,0,0.934255146,0,0.934255146
12071,1,1000000,0.479483851,0.479483851,0,0.479483851,0,0.479483851
12072,1,1000000,0.491942443,0.491942443,0,0.491942443,0,0.491942443
12073,1,1000000,0.109551753,0.109551753,0,0.109551753,0,0.109551753
12074,1,1000000,0.90592238,0.90592238,0,0.90592238,0,0.90592238
12075,1,1000000,0.58987981,0.58987981,0,0.58987981,0,0.58987981
12076,1,1000000,0.555510361,0.555510361,0,0.555510361,0,0.555510361
12077,1,1000000,0.914980048,0.914980048,0,0.914980048,0,0.914980048
12078,1,1000000,0.585529986,0.585529986,0,0.585529986,0,0.585529986
12079,1,1000000,0.891729757,0.891729757,0,0.891729757,0,0.891729757
12080,1,1000000,0.932428933,0.932428933,0,0.932428933,0,0.932428933
12081,1,1000000,0.93226816,0.93226816,0,0.93226816,0,0.93226816
12082,1,1000000,0.946600632,0.946600632,0,0.946600632,0,0.946600632
12083,1,1000000,0.937440175,0.937440175,0,0.937440175,0,0.937440175
12084,1,1000000,0.882244661,0.882244661,0,0.882244661,0,0.882244661
12085,1,1000000,0.904349631,0.904349631,0,0.904349631,0,0.904349631
12086,1,1000000,0.885355058,0.885355058,0,0.885355058,0,0.885355058
12087,1,1000000,0.133638536,0.133638536,0,0.133638536,0,0.133638536
12088,1,1000000,0.966476042,0.966476042,0,0.966476042,0,0.966476042
12089,1,1000000,0.109363256,0.109363256,0,0.109363256,0,0.109363256
12090,1,1000000,0.717420367,0.717420367,0,0.717420367,0,0.717420367
12094,1,1000000,0.10930838,0.10930838,0,0.10930838,0,0.10930838
12095,1,1000000,0.102418458,0.102418458,0,0.102418458,0,0.102418458
12097,1,1000000,0.999840559,0.999840559,0,0.999840559,0,0.999840559
12098,1,1000000,0.131908375,0.131908375,0,0.131908375,0,0.131908375
12099,1,1000000,0.127627521,0.127627521,0,0.127627521,0,0.127627521
12100,1,1000000,0.104577486,0.104577486,0,0.104577486,0,0.104577486
12101,1,1000000,0.997941783,0.997941783,0,0.997941783,0,0.997941783
12103,1,1000000,1,1,0,1,0,1
12104,1,1000000,0.659499765,0.659499765,0,0.659499765,0,0.659499765
12105,1,1000000,0.336656632,0.336656632,0,0.336656632,0,0.336656632
12106,1,1000000,1,1,0,1,0,1
12108,1,1000000,0.591963704,0.591963704,0,0.591963704,0,0.591963704
12109,1,1000000,0.560064434,0.560064434,0,0.560064434,0,0.560064434
12110,1,1000000,0.524047551,0.524047551,0,0.524047551,0,0.524047551
12111,1,1000000,0.066255971,0.066255971,0,0.066255971,0,0.066255971
12112,1,1000000,0.582118589,0.582118589,0,0.582118589,0,0.582118589
12113,1,1000000,0.901848927,0.901848927,0,0.901848927,0,0.901848927
12133,1,1000000,0.179763317,0.179763317,0,0.179763317,0,0.179763317
12134,1,1000000,0.769660327,0.769660327,0,0.769660327,0,0.769660327
12135,1,1000000,0.768676149,0.768676149,0,0.768676149,0,0.768676149
12136,1,1000000,0.874771097,0.874771097,0,0.874771097,0,0.874771097
12137,1,1000000,0.882610171,0.882610171,0,0.882610171,0,0.882610171
12146,1,1000000,0.86142396,0.86142396,0,0.86142396,0,0.86142396
12147,1,1000000,0.87432498,0.87432498,0,0.87432498,0,0.87432498
12149,1,1000000,0.243167195,0.243167195,0,0.243167195,0,0.243167195
12150,1,1000000,0.643675769,0.643675769,0,0.643675769,0,0.643675769
12151,1,1000000,0.132974266,0.132974266,0,0.132974266,0,0.132974266
12152,1,1000000,0.504565739,0.504565739,0,0.504565739,0,0.504565739
12153,1,1000000,0.976530826,0.976530826,0,0.976530826,0,0.976530826
12154,1,1000000,0.880316557,0.880316557,0,0.880316557,0,0.880316557
12155,1,1000000,0.533074203,0.533074203,0,0.533074203,0,0.533074203
12164,1,1000000,0.918537089,0.918537089,0,0.918537089,0,0.918537089
12165,1,1000000,0.915703944,0.915703944,0,0.915703944,0,0.915703944
12166,1,1000000,0.971132773,0.971132773,0,0.971132773,0,0.971132773
12167,1,1000000,0.927178716,0.927178716,0,0.927178716,0,0.927178716
12168,1,1000000,0.719447515,0.719447515,0,0.719447515,0,0.719447515
12181,1,1000000,0.208277458,0.208277458,0,0.208277458,0,0.208277458
12182,1,1000000,0.216311075,0.216311075,0,0.216311075,0,0.216311075
12183,1,1000000,0.489752843,0.489752843,0,0.489752843,0,0.489752843
12184,1,1000000,0.547138816,0.547138816,0,0.547138816,0,0.547138816
12185,1,1000000,0.551019372,0.551019372,0,0.551019372,0,0.551019372
12186,1,1000000,0.904251752,0.904251752,0,0.904251752,0,0.904251752
12187,1,1000000,0.803474532,0.803474532,0,0.803474532,0,0.803474532
12210,1,1000000,0.62450404,0.62450404,0,0.62450404,0,0.62450404
12211,1,1000000,0.707331842,0.707331842,0,0.707331842,0,0.707331842
12212,1,1000000,0.219131371,0.219131371,0,0.219131371,0,0.219131371
12213,1,1000000,0.67274043,0.67274043,0,0.67274043,0,0.67274043
12214,1,1000000,0.995530522,0.995530522,0,0.995530522,0,0.995530522
12215,1,1000000,0.921024149,0.921024149,0,0.921024149,0,0.921024149
12216,1,1000000,0.978808775,0.978808775,0,0.978808775,0,0.978808775
12217,1,1000000,0.534121689,0.534121689,0,0.534121689,0,0.534121689
12218,1,1000000,0.917778971,0.917778971,0,0.917778971,0,0.917778971
12219,1,1000000,0.971674315,0.971674315,0,0.971674315,0,0.971674315
12221,1,1000000,0.997489953,0.997489953,0,0.997489953,0,0.997489953
12222,1,1000000,0.869145167,0.869145167,0,0.869145167,0,0.869145167
12223,1,1000000,0.981095156,0.981095156,0,0.981095156,0,0.981095156
12224,1,1000000,0.907812906,0.907812906,0,0.907812906,0,0.907812906
12225,1,1000000,0.960726712,0.960726712,0,0.960726712,0,0.960726712
12226,1,1000000,0.263204819,0.263204819,0,0.263204819,0,0.263204819
12227,1,1000000,0.604078358,0.604078358,0,0.604078358,0,0.604078358
12228,1,1000000,0.178409872,0.178409872,0,0.178409872,0,0.178409872
12229,1,1000000,0.414515484,0.414515484,0,0.414515484,0,0.414515484
12230,1,1000000,0.8483907,0.8483907,0,0.8483907,0,0.8483907
12231,1,1000000,0.279506007,0.279506007,0,0.279506007,0,0.279506007
12232,1,1000000,0.642323099,0.642323099,0,0.642323099,0,0.642323099
12233,1,1000000,0.426417685,0.426417685,0,0.426417685,0,0.426417685
12234,1,1000000,0.817553987,0.817553987,0,0.817553987,0,0.817553987
12235,1,1000000,0.29372974,0.29372974,0,0.29372974,0,0.29372974
12237,1,1000000,0.882313604,0.882313604,0,0.882313604,0,0.882313604
12238,1,1000000,0.066532137,0.066532137,0,0.066532137,0,0.066532137
12239,1,1000000,0.565405058,0.565405058,0,0.565405058,0,0.565405058
12240,1,1000000,0.290714125,0.290714125,0,0.290714125,0,0.290714125
12241,1,1000000,0.818475363,0.818475363,0,0.818475363,0,0.818475363
12242,1,1000000,0.296439733,0.296439733,0,0.296439733,0,0.296439733
12243,1,1000000,0.550345789,0.550345789,0,0.550345789,0,0.550345789
12244,1,1000000,0.676263051,0.676263051,0,0.676263051,0,0.676263051
12245,1,1000000,0.825150439,0.825150439,0,0.825150439,0,0.825150439
12246,1,1000000,0.870385067,0.870385067,0,0.870385067,0,0.870385067
12247,1,1000000,0.507396969,0.507396969,0,0.507396969,0,0.507396969
12248,1,1000000,0.391167907,0.391167907,0,0.391167907,0,0.391167907
12249,1,1000000,0.370843727,0.370843727,0,0.370843727,0,0.370843727
12250,1,1000000,0.123179476,0.123179476,0,0.123179476,0,0.123179476
12251,1,1000000,0.187093306,0.187093306,0,0.187093306,0,0.187093306
12252,1,1000000,0.208980473,0.208980473,0,0.208980473,0,0.208980473
12253,1,1000000,0.818176153,0.818176153,0,0.818176153,0,0.818176153
12254,1,1000000,0.269950264,0.269950264,0,0.269950264,0,0.269950264
12255,1,1000000,0.271279153,0.271279153,0,0.271279153,0,0.271279153
12256,1,1000000,0.297542867,0.297542867,0,0.297542867,0,0.297542867
12257,1,1000000,0.25550801,0.25550801,0,0.25550801,0,0.25550801
12258,1,1000000,0.335647867,0.335647867,0,0.335647867,0,0.335647867
12259,1,1000000,0.077445169,0.077445169,0,0.077445169,0,0.077445169
12261,1,1000000,0.107616966,0.107616966,0,0.107616966,0,0.107616966
12262,1,1000000,0.588487254,0.588487254,0,0.588487254,0,0.588487254
12263,1,1000000,0.077778934,0.077778934,0,0.077778934,0,0.077778934
12265,1,1000000,0.105051543,0.105051543,0,0.105051543,0,0.105051543
12266,1,1000000,0.079746315,0.079746315,0,0.079746315,0,0.079746315
12268,1,1000000,0.907854525,0.907854525,0,0.907854525,0,0.907854525
12270,1,1000000,0.058712484,0.058712484,0,0.058712484,0,0.058712484
12271,1,1000000,0.088651775,0.088651775,0,0.088651775,0,0.088651775
12272,1,1000000,0.108849463,0.108849463,0,0.108849463,0,0.108849463
12273,1,1000000,0.136470892,0.136470892,0,0.136470892,0,0.136470892
12274,1,1000000,0.072626416,0.072626416,0,0.072626416,0,0.072626416
12275,1,1000000,0.214789514,0.214789514,0,0.214789514,0,0.214789514
12276,1,1000000,0.682926709,0.682926709,0,0.682926709,0,0.682926709
12277,1,1000000,0.669750663,0.669750663,0,0.669750663,0,0.669750663
12278,1,1000000,0.058208855,0.058208855,0,0.058208855,0,0.058208855
12279,1,1000000,0.779879383,0.779879383,0,0.779879383,0,0.779879383
12280,1,1000000,0.178415031,0.178415031,0,0.178415031,0,0.178415031
12281,1,1000000,0.293022401,0.293022401,0,0.293022401,0,0.293022401
12282,1,1000000,0.06629469,0.06629469,0,0.06629469,0,0.06629469
12284,1,1000000,0.058786679,0.058786679,0,0.058786679,0,0.058786679
12285,1,1000000,0.611097563,0.611097563,0,0.611097563,0,0.611097563
12286,1,1000000,0.190181621,0.190181621,0,0.190181621,0,0.190181621
12287,1,1000000,0.466685866,0.466685866,0,0.466685866,0,0.466685866
12288,1,1000000,0.540063686,0.540063686,0,0.540063686,0,0.540063686
12289,1,1000000,0.554038773,0.554038773,0,0.554038773,0,0.554038773
12290,1,1000000,0.197627262,0.197627262,0,0.197627262,0,0.197627262
12291,1,1000000,0.200522934,0.200522934,0,0.200522934,0,0.200522934
12292,1,1000000,0.320897662,0.320897662,0,0.320897662,0,0.320897662
12293,1,1000000,0.569036156,0.569036156,0,0.569036156,0,0.569036156
12294,1,1000000,0.300925506,0.300925506,0,0.300925506,0,0.300925506
12295,1,1000000,0.177329785,0.177329785,0,0.177329785,0,0.177329785
12296,1,1000000,0.213217455,0.213217455,0,0.213217455,0,0.213217455
12297,1,1000000,0.250299751,0.250299751,0,0.250299751,0,0.250299751
12299,1,1000000,0.139075234,0.139075234,0,0.139075234,0,0.139075234
12300,1,1000000,0.144480668,0.144480668,0,0.144480668,0,0.144480668
12301,1,1000000,0.159394211,0.159394211,0,0.159394211,0,0.159394211
12302,1,1000000,0.236676978,0.236676978,0,0.236676978,0,0.236676978
12303,1,1000000,0.157968102,0.157968102,0,0.157968102,0,0.157968102
12304,1,1000000,0.158192429,0.158192429,0,0.158192429,0,0.158192429
12305,1,1000000,0.199115909,0.199115909,0,0.199115909,0,0.199115909
12306,1,1000000,0.15398478,0.15398478,0,0.15398478,0,0.15398478
12310,1,1000000,0.126595105,0.126595105,0,0.126595105,0,0.126595105
12311,1,1000000,0.168521441,0.168521441,0,0.168521441,0,0.168521441
12312,1,1000000,0.830027713,0.830027713,0,0.830027713,0,0.830027713
12313,1,1000000,0.200833998,0.200833998,0,0.200833998,0,0.200833998
12314,1,1000000,0.194003568,0.194003568,0,0.194003568,0,0.194003568
12315,1,1000000,0.235075055,0.235075055,0,0.235075055,0,0.235075055
12316,1,1000000,0.182525144,0.182525144,0,0.182525144,0,0.182525144
12317,1,1000000,0.190156162,0.190156162,0,0.190156162,0,0.190156162
12318,1,1000000,0.334190063,0.334190063,0,0.334190063,0,0.334190063
12320,1,1000000,0.766655564,0.766655564,0,0.766655564,0,0.766655564
12321,1,1000000,0.583828146,0.583828146,0,0.583828146,0,0.583828146
12322,1,1000000,0.83087878,0.83087878,0,0.83087878,0,0.83087878
12325,1,1000000,0.785835005,0.785835005,0,0.785835005,0,0.785835005
12326,1,1000000,0.461480805,0.461480805,0,0.461480805,0,0.461480805
12327,1,1000000,0.819244267,0.819244267,0,0.819244267,0,0.819244267
12328,1,1000000,0.308931085,0.308931085,0,0.308931085,0,0.308931085
12329,1,1000000,0.253528293,0.253528293,0,0.253528293,0,0.253528293
12330,1,1000000,0.545760544,0.545760544,0,0.545760544,0,0.545760544
12331,1,1000000,0.181791562,0.181791562,0,0.181791562,0,0.181791562
12332,1,1000000,0.822733195,0.822733195,0,0.822733195,0,0.822733195
12333,1,1000000,0.170975691,0.170975691,0,0.170975691,0,0.170975691
12334,1,1000000,0.842506492,0.842506492,0,0.842506492,0,0.842506492
12339,1,1000000,0.700832259,0.700832259,0,0.700832259,0,0.700832259
12340,1,1000000,0.362271017,0.362271017,0,0.362271017,0,0.362271017
12341,1,1000000,0.830917473,0.830917473,0,0.830917473,0,0.830917473
12342,1,1000000,0.209643468,0.209643468,0,0.209643468,0,0.209643468
12343,1,1000000,0.195851858,0.195851858,0,0.195851858,0,0.195851858
12344,1,1000000,0.203766574,0.203766574,0,0.203766574,0,0.203766574
12345,1,1000000,0.540324026,0.540324026,0,0.540324026,0,0.540324026
12346,1,1000000,0.166758693,0.166758693,0,0.166758693,0,0.166758693
12347,1,1000000,0.167353778,0.167353778,0,0.167353778,0,0.167353778
12348,1,1000000,0.204662537,0.204662537,0,0.204662537,0,0.204662537
12349,1,1000000,0.221148417,0.221148417,0,0.221148417,0,0.221148417
12350,1,1000000,0.600508034,0.600508034,0,0.600508034,0,0.600508034
12351,1,1000000,0.609918404,0.609918404,0,0.609918404,0,0.609918404
12352,1,1000000,0.579830844,0.579830844,0,0.579830844,0,0.579830844
12353,1,1000000,0.484681291,0.484681291,0,0.484681291,0,0.484681291
12354,1,1000000,0.140794913,0.140794913,0,0.140794913,0,0.140794913
12355,1,1000000,0.149152137,0.149152137,0,0.149152137,0,0.149152137
12358,1,1000000,0.347301664,0.347301664,0,0.347301664,0,0.347301664
12359,1,1000000,0.87194632,0.87194632,0,0.87194632,0,0.87194632
12361,1,1000000,0.832281721,0.832281721,0,0.832281721,0,0.832281721
12363,1,1000000,0.215272379,0.215272379,0,0.215272379,0,0.215272379
12364,1,1000000,0.193611836,0.193611836,0,0.193611836,0,0.193611836
12365,1,1000000,0.606322648,0.606322648,0,0.606322648,0,0.606322648
12367,1,1000000,0.156703759,0.156703759,0,0.156703759,0,0.156703759
12368,1,1000000,0.223085221,0.223085221,0,0.223085221,0,0.223085221
12369,1,1000000,0.718720176,0.718720176,0,0.718720176,0,0.718720176
12370,1,1000000,0.246059767,0.246059767,0,0.246059767,0,0.246059767
12373,1,1000000,0.18647489,0.18647489,0,0.18647489,0,0.18647489
12375,1,1000000,0.557740108,0.557740108,0,0.557740108,0,0.557740108
12376,1,1000000,0.19932525,0.19932525,0,0.19932525,0,0.19932525
12378,1,1000000,0.279308437,0.279308437,0,0.279308437,0,0.279308437
12379,1,1000000,0.818379918,0.818379918,0,0.818379918,0,0.818379918
12380,1,1000000,0.845115919,0.845115919,0,0.845115919,0,0.845115919
12381,1,1000000,0.080500465,0.080500465,0,0.080500465,0,0.080500465
12382,1,1000000,0.098303184,0.098303184,0,0.098303184,0,0.098303184
12383,1,1000000,0.701914986,0.701914986,0,0.701914986,0,0.701914986
12385,1,1000000,0.113229428,0.113229428,0,0.113229428,0,0.113229428
12386,1,1000000,0.078969167,0.078969167,0,0.078969167,0,0.078969167
12387,1,1000000,0.764403039,0.764403039,0,0.764403039,0,0.764403039
12388,1,1000000,0.108231674,0.108231674,0,0.108231674,0,0.108231674
12389,1,1000000,0.271777282,0.271777282,0,0.271777282,0,0.271777282
12390,1,1000000,0.847521607,0.847521607,0,0.847521607,0,0.847521607
12391,1,1000000,0.199729071,0.199729071,0,0.199729071,0,0.199729071
12392,1,1000000,0.820224519,0.820224519,0,0.820224519,0,0.820224519
12393,1,1000000,0.282215797,0.282215797,0,0.282215797,0,0.282215797
12394,1,1000000,0.568496876,0.568496876,0,0.568496876,0,0.568496876
12395,1,1000000,0.17952851,0.17952851,0,0.17952851,0,0.17952851
12396,1,1000000,0.178197017,0.178197017,0,0.178197017,0,0.178197017
12397,1,1000000,0.226765301,0.226765301,0,0.226765301,0,0.226765301
12398,1,1000000,0.404759212,0.404759212,0,0.404759212,0,0.404759212
12399,1,1000000,0.218283612,0.218283612,0,0.218283612,0,0.218283612
12400,1,1000000,0.84064563,0.84064563,0,0.84064563,0,0.84064563
12401,1,1000000,0.838060317,0.838060317,0,0.838060317,0,0.838060317
12402,1,1000000,0.758102998,0.758102998,0,0.758102998,0,0.758102998
12404,1,1000000,0.66969204,0.66969204,0,0.66969204,0,0.66969204
12406,1,1000000,0.281633602,0.281633602,0,0.281633602,0,0.281633602
12407,1,1000000,0.15691026,0.15691026,0,0.15691026,0,0.15691026
12410,1,1000000,0.253767467,0.253767467,0,0.253767467,0,0.253767467
12411,1,1000000,0.780417328,0.780417328,0,0.780417328,0,0.780417328
12412,1,1000000,0.205119383,0.205119383,0,0.205119383,0,0.205119383
12413,1,1000000,0.351724991,0.351724991,0,0.351724991,0,0.351724991
12414,1,1000000,0.230967409,0.230967409,0,0.230967409,0,0.230967409
12416,1,1000000,0.11767287,0.11767287,0,0.11767287,0,0.11767287
12417,1,1000000,0.114734779,0.114734779,0,0.114734779,0,0.114734779
12418,1,1000000,0.119688637,0.119688637,0,0.119688637,0,0.119688637
12419,1,1000000,0.761288863,0.761288863,0,0.761288863,0,0.761288863
12420,1,1000000,0.774651353,0.774651353,0,0.774651353,0,0.774651353
12421,1,1000000,0.203280472,0.203280472,0,0.203280472,0,0.203280472
12422,1,1000000,0.718105135,0.718105135,0,0.718105135,0,0.718105135
12428,1,1000000,0.202505179,0.202505179,0,0.202505179,0,0.202505179
12429,1,1000000,0.210254532,0.210254532,0,0.210254532,0,0.210254532
12430,1,1000000,0.186292676,0.186292676,0,0.186292676,0,0.186292676
12431,1,1000000,0.201803208,0.201803208,0,0.201803208,0,0.201803208
12432,1,1000000,0.803386211,0.803386211,0,0.803386211,0,0.803386211
12433,1,1000000,0.566789068,0.566789068,0,0.566789068,0,0.566789068
12434,1,1000000,0.573531659,0.573531659,0,0.573531659,0,0.573531659
12435,1,1000000,0.146221798,0.146221798,0,0.146221798,0,0.146221798
12436,1,1000000,0.143987515,0.143987515,0,0.143987515,0,0.143987515
12437,1,1000000,0.324548513,0.324548513,0,0.324548513,0,0.324548513
12438,1,1000000,0.143555212,0.143555212,0,0.143555212,0,0.143555212
12439,1,1000000,0.563547659,0.563547659,0,0.563547659,0,0.563547659
12440,1,1000000,0.155110637,0.155110637,0,0.155110637,0,0.155110637
12441,1,1000000,0.266131647,0.266131647,0,0.266131647,0,0.266131647
12442,1,1000000,0.295708784,0.295708784,0,0.295708784,0,0.295708784
12443,1,1000000,0.319620996,0.319620996,0,0.319620996,0,0.319620996
12444,1,1000000,0.789083761,0.789083761,0,0.789083761,0,0.789083761
12445,1,1000000,0.289647359,0.289647359,0,0.289647359,0,0.289647359
12453,1,1000000,0.579952327,0.579952327,0,0.579952327,0,0.579952327
12455,1,1000000,0.151347277,0.151347277,0,0.151347277,0,0.151347277
12456,1,1000000,0.913583674,0.913583674,0,0.913583674,0,0.913583674
12457,1,1000000,0.153255297,0.153255297,0,0.153255297,0,0.153255297
12461,1,1000000,0.565659988,0.565659988,0,0.565659988,0,0.565659988
12465,1,1000000,0.187210817,0.187210817,0,0.187210817,0,0.187210817
12466,1,1000000,0.167717268,0.167717268,0,0.167717268,0,0.167717268
12467,1,1000000,0.365573738,0.365573738,0,0.365573738,0,0.365573738
12468,1,1000000,0.893867907,0.893867907,0,0.893867907,0,0.893867907
12469,1,1000000,0.284879593,0.284879593,0,0.284879593,0,0.284879593
12470,1,1000000,0.438609295,0.438609295,0,0.438609295,0,0.438609295
12471,1,1000000,0.77814184,0.77814184,0,0.77814184,0,0.77814184
12472,1,1000000,0.092697948,0.092697948,0,0.092697948,0,0.092697948
12473,1,1000000,0.090616489,0.090616489,0,0.090616489,0,0.090616489
12474,1,1000000,0.080020569,0.080020569,0,0.080020569,0,0.080020569
12475,1,1000000,0.751423713,0.751423713,0,0.751423713,0,0.751423713
12476,1,1000000,0.054894972,0.054894972,0,0.054894972,0,0.054894972
12477,1,1000000,0.475697669,0.475697669,0,0.475697669,0,0.475697669
12478,1,1000000,0.174514895,0.174514895,0,0.174514895,0,0.174514895
12479,1,1000000,0.81279965,0.81279965,0,0.81279965,0,0.81279965
12480,1,1000000,0.288915473,0.288915473,0,0.288915473,0,0.288915473
12481,1,1000000,0.237375567,0.237375567,0,0.237375567,0,0.237375567
12482,1,1000000,0.600533948,0.600533948,0,0.600533948,0,0.600533948
12483,1,1000000,0.975754923,0.975754923,0,0.975754923,0,0.975754923
12484,1,1000000,0.376143427,0.376143427,0,0.376143427,0,0.376143427
12485,1,1000000,0.188698529,0.188698529,0,0.188698529,0,0.188698529
12486,1,1000000,0.082799409,0.082799409,0,0.082799409,0,0.082799409
12487,1,1000000,0.078518944,0.078518944,0,0.078518944,0,0.078518944
12488,1,1000000,0.11920409,0.11920409,0,0.11920409,0,0.11920409
12489,1,1000000,0.198348866,0.198348866,0,0.198348866,0,0.198348866
12490,1,1000000,0.109964099,0.109964099,0,0.109964099,0,0.109964099
12492,1,1000000,0.17614211,0.17614211,0,0.17614211,0,0.17614211
12493,1,1000000,0.571384493,0.571384493,0,0.571384493,0,0.571384493
12494,1,1000000,0.103398024,0.103398024,0,0.103398024,0,0.103398024
12496,1,1000000,0.17793934,0.17793934,0,0.17793934,0,0.17793934
12497,1,1000000,0.701542799,0.701542799,0,0.701542799,0,0.701542799
12498,1,1000000,0.138965026,0.138965026,0,0.138965026,0,0.138965026
12499,1,1000000,0.079245756,0.079245756,0,0.079245756,0,0.079245756
12500,1,1000000,0.815011885,0.815011885,0,0.815011885,0,0.815011885
12501,1,1000000,0.816077549,0.816077549,0,0.816077549,0,0.816077549
12502,1,1000000,0.776672441,0.776672441,0,0.776672441,0,0.776672441
12503,1,1000000,0.803005718,0.803005718,0,0.803005718,0,0.803005718
12504,1,1000000,0.33432484,0.33432484,0,0.33432484,0,0.33432484
12505,1,1000000,0.251341197,0.251341197,0,0.251341197,0,0.251341197
12506,1,1000000,0.707682201,0.707682201,0,0.707682201,0,0.707682201
12507,1,1000000,0.449730629,0.449730629,0,0.449730629,0,0.449730629
12508,1,1000000,0.827315236,0.827315236,0,0.827315236,0,0.827315236
12509,1,1000000,0.647563441,0.647563441,0,0.647563441,0,0.647563441
12510,1,1000000,0.33525384,0.33525384,0,0.33525384,0,0.33525384
12511,1,1000000,0.755305587,0.755305587,0,0.755305587,0,0.755305587
12512,1,1000000,0.351493586,0.351493586,0,0.351493586,0,0.351493586
12513,1,1000000,0.248433997,0.248433997,0,0.248433997,0,0.248433997
12514,1,1000000,0.258647414,0.258647414,0,0.258647414,0,0.258647414
12515,1,1000000,0.229130212,0.229130212,0,0.229130212,0,0.229130212
12516,1,1000000,0.239567411,0.239567411,0,0.239567411,0,0.239567411
12517,1,1000000,0.302250095,0.302250095,0,0.302250095,0,0.302250095
12518,1,1000000,0.256428095,0.256428095,0,0.256428095,0,0.256428095
12519,1,1000000,0.438133262,0.438133262,0,0.438133262,0,0.438133262
12520,1,1000000,0.247796659,0.247796659,0,0.247796659,0,0.247796659
12521,1,1000000,0.26358998,0.26358998,0,0.26358998,0,0.26358998
12522,1,1000000,0.173575087,0.173575087,0,0.173575087,0,0.173575087
12523,1,1000000,0.297163048,0.297163048,0,0.297163048,0,0.297163048
12524,1,1000000,0.208035865,0.208035865,0,0.208035865,0,0.208035865
12525,1,1000000,0.17176822,0.17176822,0,0.17176822,0,0.17176822
12526,1,1000000,0.196962518,0.196962518,0,0.196962518,0,0.196962518
12527,1,1000000,0.534072032,0.534072032,0,0.534072032,0,0.534072032
12528,1,1000000,0.830117805,0.830117805,0,0.830117805,0,0.830117805
12529,1,1000000,0.818956611,0.818956611,0,0.818956611,0,0.818956611
12530,1,1000000,0.830446565,0.830446565,0,0.830446565,0,0.830446565
12531,1,1000000,0.285317416,0.285317416,0,0.285317416,0,0.285317416
12532,1,1000000,0.164761306,0.164761306,0,0.164761306,0,0.164761306
12533,1,1000000,0.364847733,0.364847733,0,0.364847733,0,0.364847733
12534,1,1000000,0.267719625,0.267719625,0,0.267719625,0,0.267719625
12535,1,1000000,0.621301823,0.621301823,0,0.621301823,0,0.621301823
12536,1,1000000,0.340250377,0.340250377,0,0.340250377,0,0.340250377
12537,1,1000000,0.242479046,0.242479046,0,0.242479046,0,0.242479046
12538,1,1000000,0.828662036,0.828662036,0,0.828662036,0,0.828662036
12539,1,1000000,0.821217975,0.821217975,0,0.821217975,0,0.821217975
12541,1,1000000,0.415820677,0.415820677,0,0.415820677,0,0.415820677
12542,1,1000000,0.20462228,0.20462228,0,0.20462228,0,0.20462228
12543,1,1000000,0.06280994,0.06280994,0,0.06280994,0,0.06280994
12544,1,1000000,0.10905852,0.10905852,0,0.10905852,0,0.10905852
12545,1,1000000,0.062136264,0.062136264,0,0.062136264,0,0.062136264
12547,1,1000000,0.25944258,0.25944258,0,0.25944258,0,0.25944258
12548,1,1000000,0.313703506,0.313703506,0,0.313703506,0,0.313703506
12549,1,1000000,0.255308145,0.255308145,0,0.255308145,0,0.255308145
12550,1,1000000,0.062553439,0.062553439,0,0.062553439,0,0.062553439
12551,1,1000000,0.328433367,0.328433367,0,0.328433367,0,0.328433367
12552,1,1000000,0.322814067,0.322814067,0,0.322814067,0,0.322814067
12553,1,1000000,0.650132569,0.650132569,0,0.650132569,0,0.650132569
12554,1,1000000,0.708064298,0.708064298,0,0.708064298,0,0.708064298
12555,1,1000000,0.19213453,0.19213453,0,0.19213453,0,0.19213453
12556,1,1000000,0.143027852,0.143027852,0,0.143027852,0,0.143027852
12557,1,1000000,0.16708322,0.16708322,0,0.16708322,0,0.16708322
12558,1,1000000,0.715117753,0.715117753,0,0.715117753,0,0.715117753
12559,1,1000000,0.129973856,0.129973856,0,0.129973856,0,0.129973856
12560,1,1000000,0.096794911,0.096794911,0,0.096794911,0,0.096794911
12561,1,1000000,0.136864721,0.136864721,0,0.136864721,0,0.136864721
12563,1,1000000,0.700699556,0.700699556,0,0.700699556,0,0.700699556
12564,1,1000000,0.516342588,0.516342588,0,0.516342588,0,0.516342588
12565,1,1000000,0.186387373,0.186387373,0,0.186387373,0,0.186387373
12566,1,1000000,0.183217758,0.183217758,0,0.183217758,0,0.183217758
12567,1,1000000,0.194831027,0.194831027,0,0.194831027,0,0.194831027
12568,1,1000000,0.683741462,0.683741462,0,0.683741462,0,0.683741462
12569,1,1000000,0.455394762,0.455394762,0,0.455394762,0,0.455394762
12570,1,1000000,0.700979194,0.700979194,0,0.700979194,0,0.700979194
12571,1,1000000,0.224950063,0.224950063,0,0.224950063,0,0.224950063
12572,1,1000000,0.372670062,0.372670062,0,0.372670062,0,0.372670062
12573,1,1000000,0.691134229,0.691134229,0,0.691134229,0,0.691134229
