"SITE_id" "LONG" "LAT"
34542784 -1.566208 47.557921
34542712 -1.423813 46.918738
34522698 -1.422571 46.791624
34522662 -1.352811 46.471616
34502794 -1.639013 47.641026
34482660 -1.401231 46.448143
34442770 -1.669328 47.419606
34442730 -1.589273 47.064621
34442708 -1.545849 46.869308
34422704 -1.563954 46.830993
34402712 -1.605668 46.899221
34402694 -1.568553 46.738904
34402672 -1.527716 46.54373
34342792 -1.845503 47.600485
34342720 -1.699514 46.961754
34342702 -1.663713 46.801996
34322794 -1.875953 47.615348
34322722 -1.729513 46.976673
34262712 -1.788561 46.877764
34242740 -1.869988 47.124938
34222730 -1.875693 47.033364
34202782 -2.008721 47.491599
33902770 -2.376413 47.340931
34982842 -1.09938 48.133413
34942852 -1.172365 48.216765
34902870 -1.261584 48.371106
34862872 -1.320321 48.382413
34842846 -1.293571 48.14984
34822818 -1.26447 47.898515
34802820 -1.294956 47.913553
34762834 -1.375911 48.032333
34762826 -1.359893 47.96129
34722816 -1.392893 47.867006
34702878 -1.546146 48.414205
34682848 -1.510889 48.145426
34622852 -1.599578 48.171743
34622842 -1.57798 48.08378
34582834 -1.614491 48.006665
34562872 -1.719794 48.341348
34562812 -1.596413 47.809204
34482814 -1.706172 47.81562
34482804 -1.685695 47.726908
34462890 -1.89127 48.486585
34442870 -1.875838 48.306003
34402852 -1.890998 48.1411
34382818 -1.846515 47.836803
34282836 -2.016536 47.981875
34262892 -2.163125 48.475013
34202866 -2.186946 48.235576
34202854 -2.161 48.12962
34122882 -2.328206 48.365699
34122850 -2.25879 48.082293
34122804 -2.160116 47.67482
34102908 -2.412399 48.592763
34102872 -2.332998 48.27416
34062848 -2.333849 48.056066
34062794 -2.217779 47.577381
34042906 -2.488298 48.566048
34002820 -2.352481 47.798722
33982864 -2.475049 48.185256
33982860 -2.466193 48.149863
33962890 -2.559411 48.412258
33962884 -2.546026 48.359176
33942840 -2.475246 47.966769
33902834 -2.514311 47.907543
33842854 -2.638656 48.075423
33822874 -2.710023 48.249243
33802810 -2.593779 47.679769
33782800 -2.598423 47.588661
33762832 -2.694803 47.868465
33742908 -2.894211 48.537421
33742854 -2.771089 48.059863
33722924 -2.957999 48.675685
33722874 -2.843023 48.233708
33722838 -2.761073 47.915355
33682898 -2.951216 48.439631
33682820 -2.774665 47.748815
33642852 -2.899316 48.026996
33622864 -2.953803 48.129075
33622846 -2.912388 47.970448
33602944 -3.166053 48.833273
33602938 -3.151833 48.780293
33582822 -2.909822 47.752232
33562926 -3.177801 48.667219
33562836 -2.968406 47.872708
33542878 -3.091333 48.240714
33462870 -3.178753 48.157286
33442882 -3.233571 48.260098
33362924 -3.440063 48.617911
33342884 -3.371146 48.261599
33342848 -3.286465 47.943738
33302890 -3.438574 48.308061
33262896 -3.506101 48.354459
33162848 -3.52399 47.91445
33142888 -3.646328 48.264101
33122920 -3.751013 48.542988
33122848 -3.576774 47.907904
33102928 -3.797369 48.610221
33102888 -3.699448 48.257456
33062848 -3.655918 47.897956
33002856 -3.754256 47.958578
32942926 -4.006126 48.565474
32942884 -3.901893 48.195394
32882938 -4.116495 48.660968
32882884 -3.981393 48.185241
32862918 -4.092716 48.481404
32862886 -4.012821 48.199488
32842890 -4.049313 48.231328
32822932 -4.181403 48.597783
32782906 -4.168945 48.361993
32742874 -4.141841 48.073234
32682940 -4.388794 48.64394
32682930 -4.363113 48.555928
32642856 -4.228831 47.897506
32602928 -4.464553 48.524331
32562870 -4.369401 48.006938
32402926 -4.725608 48.471273
36382636 1.092761 46.468077
36242662 0.871626 46.684919
36242644 0.899436 46.524303
36142680 0.714138 46.834663
36122692 0.66849 46.939268
36122650 0.734796 46.564428
36102580 0.81697 45.93734
36082620 0.729843 46.292248
36062662 0.638151 46.664774
36062644 0.666813 46.504283
36062622 0.701083 46.307944
36022654 0.598879 46.588934
36022622 0.649396 46.303348
35982694 0.482711 46.941131
35962684 0.472923 46.849638
35962680 0.479406 46.813964
35942692 0.433841 46.91868
35942686 0.443621 46.865158
35942656 0.492113 46.597568
35922588 0.57413 45.988528
35882676 0.381898 46.769025
35882662 0.404673 46.644159
35882622 0.469048 46.287338
35842694 0.300268 46.924836
35842622 0.417544 46.282726
35822704 0.257579 47.011624
35822650 0.346501 46.530156
35802690 0.254794 46.884463
35742714 0.136833 47.091054
35742580 0.356409 45.896396
35722638 0.236903 46.411384
35702622 0.237318 46.266361
35702590 0.289213 45.980938
35682614 0.22466 46.192639
35662708 0.042041 47.028168
35662694 0.065838 46.903416
35662604 0.215291 46.101105
35662600 0.22205 46.06527
35662582 0.250928 45.904881
35642674 0.073588 46.722796
35642650 0.113888 46.508914
35622658 0.074513 46.577774
35622640 0.104571 46.417339
35622622 0.134371 46.256878
35602698 -0.019129 46.931821
35602594 0.154661 46.004803
35602536 0.24828 45.4874
35582584 0.145408 45.913233
35582566 0.174654 45.752694
35582524 0.24203 45.37797
35562696 -0.068106 46.909059
35562670 -0.02341 46.677489
35562612 0.073798 46.160504
35562570 0.142666 45.786008
35542602 0.06464 46.06896
35522672 -0.078786 46.690603
35522626 -0.000945 46.280501
35522618 0.012426 46.209198
35522590 0.058824 45.959566
35522518 0.17566 45.31734
35502596 0.02332 46.01065
35482708 -0.192791 47.006204
35462542 0.060951 45.524309
35442694 -0.220493 46.876576
35442636 -0.120806 46.359816
35442600 -0.06028 46.039019
35442582 -0.030211 45.8786
35422716 -0.285091 47.069989
35402664 -0.220569 46.604863
35402614 -0.134876 46.158993
35382588 -0.116883 45.924779
35382570 -0.086855 45.76432
35382516 0.001898 45.282786
35362530 -0.046261 45.405233
35342676 -0.318959 46.703858
35342626 -0.232491 46.258495
35342582 -0.157903 45.866405
35322614 -0.237828 46.149171
35322542 -0.116719 45.507371
35302628 -0.287283 46.271356
35302610 -0.256539 46.111041
35282704 -0.446348 46.945584
35262640 -0.359588 46.373233
35222638 -0.407643 46.350394
35222602 -0.345346 46.0298
35202624 -0.408996 46.223208
35182674 -0.522734 46.665856
35162680 -0.557798 46.717459
35162662 -0.525973 46.55587
35162604 -0.425595 46.040041
35162590 -0.401438 45.91536
35162564 -0.35692 45.6837
35162532 -0.30282 45.398491
35142578 -0.40632 45.805945
35142542 -0.345003 45.485161
35122646 -0.550536 46.408973
35122618 -0.501219 46.159674
35102638 -0.562786 46.335548
35102566 -0.436656 45.693984
35082550 -0.434708 45.548926
35082528 -0.397243 45.352869
35062630 -0.599433 46.258854
35062540 -0.442991 45.457294
35042530 -0.451259 45.365688
35002620 -0.658729 46.162143
35002602 -0.626853 46.001888
34982708 -0.844111 46.942503
34982618 -0.680833 46.141739
34982568 -0.592818 45.696553
34982564 -0.585823 45.660944
34942546 -0.605349 45.495529
34902604 -0.758353 46.00679
34902532 -0.631705 45.365704
34882608 -0.791021 46.039808
34842616 -0.856659 46.105754
34842612 -0.849486 46.070139
34842570 -0.774403 45.696349
34802640 -0.951648 46.313971
34802604 -0.886229 45.993703
34802554 -0.796868 45.548684
34782578 -0.864959 45.759723
34762564 -0.865391 45.632491
34742632 -1.014084 46.234873
34682560 -0.959754 45.586368
34662634 -1.120508 46.24193
36322504 1.209143 45.282098
36242474 1.150909 45.005375
35982532 0.736838 45.495248
35942542 0.670738 45.580029
35922396 0.862509 44.273252
35922382 0.882778 44.147851
35902440 0.773423 44.664293
35882514 0.637406 45.323311
35882388 0.823913 44.197391
35822512 0.564551 45.298651
35782450 0.608283 44.740296
35782374 0.7207 44.06099
35742426 0.594263 44.521366
35722404 0.60215 44.32245
35702518 0.40342 45.338436
35702420 0.553418 44.463263
35682506 0.396858 45.228984
35682434 0.507056 44.586204
35662438 0.47662 44.61938
35662430 0.488273 44.548193
35662424 0.498152 44.494262
35662412 0.51543 44.387145
35582398 0.437166 44.252878
35562378 0.44252 44.0718
35542404 0.37843 44.30188
35522406 0.35074 44.3171
35502398 0.337648 44.243841
35442438 0.19965 44.59287
35442424 0.225626 44.468473
35422446 0.163945 44.66292
35422410 0.22005 44.34142
35302496 -0.06668 45.09454
35022328 -0.14608 43.56136
35022306 -0.112734 43.36511
34982356 -0.239878 43.806771
34982298 -0.148118 43.28855
34902366 -0.353828 43.8858
34882360 -0.369103 43.82983
34882324 -0.311271 43.508413
34862332 -0.348778 43.577358
34862308 -0.310575 43.363303
34842418 -0.51404 44.34348
34822350 -0.42674 43.732886
34802352 -0.454641 43.748413
34802320 -0.402836 43.462688
34722420 -0.664508 44.345813
34662306 -0.55139 43.32021
34622302 -0.59367 43.27948
34582334 -0.695029 43.559873
34582330 -0.688388 43.524159
34482360 -0.861345 43.77854
34422344 -0.907706 43.628439
34402312 -0.87782 43.34054
34402298 -0.85499 43.21566
34382344 -0.95724 43.623243
34302346 -1.056546 43.630271
34302328 -1.029043 43.472378
37682352 3.10412 44.04864
37462370 2.81087 44.19154
37342332 2.70523 43.84013
37182378 2.45322 44.23847
37142388 2.39147 44.3245
37142348 2.439198 43.965811
37082368 2.34094 44.13967
37062384 2.29664 44.28127
37022398 2.22964 44.40303
37002426 2.169901 44.652056
36942362 2.174413 44.072843
36882334 2.134518 43.816174
36862320 2.127008 43.688776
36842308 2.117051 43.579271
36822426 1.944421 44.634849
36782374 1.96086 44.16513
36742448 1.815518 44.824019
36702298 1.957339 43.476221
36682302 1.927798 43.510161
36662296 1.910751 43.454421
36642378 1.78182 44.18728
36562298 1.78553 43.462568
36522298 1.736616 43.458749
36482286 1.702713 43.347098
36442260 1.686959 43.11005
36422392 1.489848 44.290508
36422330 1.572113 43.735321
36382330 1.522851 43.731258
36382304 1.556919 43.498341
36382280 1.588034 43.283311
36302290 1.477145 43.364779
36282306 1.431565 43.506031
36242402 1.252143 44.361334
36242392 1.26695 44.2717
36202334 1.295673 43.748491
36182272 1.35414 43.191156
36142410 1.116378 44.422289
36102360 1.13659 43.97067
36022316 1.098828 43.568304
36022286 1.139869 43.299735
36002386 0.9762 44.19254
36002332 1.052095 43.709386
36002326 1.060283 43.655483
35942314 1.003353 43.541823
35942308 1.011706 43.488114
35942278 1.053081 43.219573
35882356 0.870324 43.911071
35842330 0.857981 43.674106
35822308 0.864541 43.475086
35802352 0.777301 43.866486
35782320 0.798471 43.578033
35782284 0.849358 43.255906
35782266 0.874519 43.094808
35762368 0.704703 44.005144
35762332 0.756744 43.683204
35702320 0.700284 43.569164
35702280 0.757336 43.211303
35662348 0.610411 43.815083
35642368 0.556328 43.991623
35642344 0.591621 43.777076
35622370 0.528656 44.007244
35622352 0.555231 43.846326
35562342 0.496056 43.750095
35562300 0.557606 43.374524
35522294 0.51743 43.31633
35502308 0.472494 43.439239
35482352 0.382648 43.830324
35482312 0.442076 43.472716
35462350 0.360961 43.810141
35462290 0.449983 43.273702
35402344 0.296118 43.749538
35402322 0.329178 43.552914
35402314 0.341094 43.4814
35382324 0.301625 43.568456
35342348 0.216214 43.778251
35282296 0.221248 43.306503
35262316 0.166601 43.482891
35242302 0.163303 43.355387
35202360 0.025323 43.868803
35202310 0.102263 43.422193
35202306 0.108325 43.386437
35182296 0.099172 43.294687
35162334 0.016386 43.631814
35122286 0.041175 43.198205
35102290 0.010992 43.231625
37422586 2.503058 46.123519
37382596 2.438336 46.210008
37382578 2.462096 46.048606
37242618 2.230111 46.393936
36802602 1.683831 46.207976
36742604 1.603721 46.219831
36582614 1.383318 46.292745
40342510 6.32243 45.638823
40122564 6.005406 46.114341
39782470 5.634411 45.251803
39622528 5.388129 45.764566
39622492 5.415191 45.440906
39562490 5.340264 45.419598
39502512 5.246758 45.613991
39482550 5.191099 45.954379
39482532 5.205418 45.792596
39462542 5.170678 45.883124
39442604 5.095576 46.437204
39442582 5.115684 46.239511
39422452 5.1917 45.06992
39382558 5.055923 46.020363
39362596 4.99853 46.36055
39362530 5.053155 45.767539
39362524 5.058028 45.713629
39342486 5.06334 45.37093
39322566 4.971954 46.08865
39262586 4.87756 46.2646
39262484 4.96405 45.34815
39242476 4.94429 45.27499
39222514 4.887293 45.615242
39202572 4.812116 46.135103
39202554 4.827618 45.973421
39202464 4.90343 45.16464
39182560 4.796781 46.026058
39162498 4.824143 45.467734
39162426 4.88419 44.82059
39102398 4.83177 44.56508
39082502 4.71875 45.498638
39022590 4.563698 46.285153
38982516 4.578846 45.617959
38822512 4.37811 45.57139
38682528 4.18421 45.70541
38682376 4.325226 44.339858
38462556 3.87453 45.9408
38422548 3.8314 45.86592
38462488 3.942596 45.330436
38322618 3.628721 46.486361
38262594 3.577179 46.266478
38222586 3.53417 46.191671
38162602 3.439206 46.3304
38142574 3.44415 46.07767
38142514 3.50875 45.539564
38102620 3.341508 46.486976
38102566 3.401384 46.002801
38002574 3.266834 46.066724
38002514 3.330335 45.528411
37962550 3.239424 45.848031
37922566 3.170086 45.988201
37922502 3.241673 45.414331
37902588 3.119453 46.183881
37902562 3.148931 45.950691
37902552 3.160288 45.861025
37902540 3.17381 45.753458
37902504 3.213979 45.430608
37882584 3.098018 46.146249
37882530 3.159491 45.662126
37582626 2.660589 46.496493
38842342 4.554258 44.04489
38522344 4.154959 44.04112
37902390 3.33738 44.407723
37902378 3.350043 44.299981
37882398 3.303906 44.477908
37862388 3.289531 44.386573
37842380 3.273118 44.313106
37762386 3.166886 44.360435
37722270 3.2404 43.31555
36862270 2.18767 43.2411
36702280 1.97958 43.31486
36582290 1.820214 43.392854
36562276 1.81325 43.26535
36522280 1.7593 43.29726
36502284 1.72979 43.33113
36482268 1.725598 43.185736
39982366 5.956888 44.325991
39962314 5.965649 43.856741
39822308 5.795448 43.795761
39742324 5.685651 43.93576
38882308 4.632571 43.741641
38802300 4.540091 43.6641
56942194 26.52394 41.48817
56922206 26.52941 41.59769
56922188 26.4861 41.43933
56842176 26.36387 41.34939
56822134 26.241766 40.983417
56802210 26.39803 41.65636
56802180 26.32655 41.39237
56762190 26.30337 41.48815
56682190 26.20958 41.50363
56622210 26.18637 41.69126
56302122 25.60895 40.97608
56202128 25.50579 41.04754
56002132 25.28119 41.11948
56002124 25.2636 41.04881
55922128 25.17896 41.09865
55762126 24.98765 41.10969
55742124 24.95997 41.09556
55682118 24.87696 41.05313
55622110 24.78985 40.99293
55502104 24.63718 40.96084
55222104 24.31024 41.00906
54942074 23.92286 40.79005
54962100 23.99823 41.0174
54882082 23.8688 40.87098
54742096 23.73298 41.01821
54682090 23.65076 40.9742
54682050 23.57368 40.61937
54602068 23.51476 40.79228
54482052 23.34394 40.66928
54482034 23.31019 40.50923
54422118 23.40089 41.26524
54382046 23.21652 40.631702
54282108 23.2172 41.1986
54282048 23.10387 40.66516
54282022 23.05564 40.43386
54242060 23.07964 40.77812
54202070 23.05169 40.8733
54182062 23.01341 40.80521
54122110 23.03216 41.24127
54002098 22.86962 41.15319
53942070 22.7477 40.91321
53922084 22.74991 41.04085
53842060 22.6126 40.83929
53842024 22.54806 40.51866
53841988 22.4844 40.19784
53802006 22.46972 40.3642
53782068 22.55687 40.9195
53762052 22.50477 40.78
53722044 22.44385 40.71466
53702028 22.39224 40.57505
53662034 22.35623 40.63443
53542026 22.2023 40.58061
53522032 22.18952 40.63704
53402070 22.11532 40.99317
53342000 21.92536 40.37743
53301992 21.86544 40.3117
53301974 21.83513 40.15124
53202000 21.76269 40.39715
53201968 21.70975 40.11139
53162014 21.73948 40.52772
53141948 21.60778 39.94108
53081944 21.53202 39.91355
53042028 21.62284 40.66938
53021976 21.51441 40.2078
52961976 21.44478 40.21592
52881960 21.32652 40.08373
52861980 21.33519 40.26522
52702004 21.18751 40.50118
52661994 21.12458 40.4171
52602002 21.06773 40.49653
54201920 22.77913 39.53768
54201884 22.71601 39.21669
54181904 22.72811 39.39806
54161884 22.67043 39.2227
54121894 22.64214 39.3179
54101896 22.62277 39.33873
54021898 22.53483 39.36852
54001930 22.56736 39.65692
54001922 22.55345 39.58558
54001904 22.5223 39.42502
53981902 22.49598 39.41014
53921892 22.41028 39.32977
53881902 22.38161 39.42488
53881888 22.3578 39.29994
53861930 22.40664 39.67766
53801926 22.33089 39.65078
53801920 22.32065 39.59725
53781892 22.25031 39.35024
53761926 22.28497 39.65665
53741886 22.19451 39.30246
53701884 22.1455 39.29038
53681918 22.18064 39.59709
53641876 22.06371 39.22754
53601892 22.04447 39.37618
53541918 22.01891 39.61697
53481902 21.92366 39.48259
53421892 21.83856 39.40167
53321894 21.7273 39.43354
53301920 21.74653 39.66867
53161934 21.60817 39.8132
52421918 20.73005 39.76797
53521726 21.68832 37.90265
53421690 21.52198 37.59439
53281774 21.49262 38.36537
53261722 21.39098 37.90226
53261700 21.35867 37.70521
53001774 21.17671 38.40298
55141798 23.62641 38.30342
54881808 23.35214 38.43403
54841800 23.29282 38.36901
54701800 23.13531 38.39089
54621810 23.06348 38.4925
54501802 22.9136 38.43955
54481822 22.92574 38.62109
54441810 22.8598 38.5201
54401810 22.81467 38.52619
54121818 22.51206 38.63957
54101838 22.52325 38.82112
54101824 22.49962 38.69615
53981866 22.43458 39.08879
53901864 22.34003 39.08275
53901846 22.30983 38.92196
53861876 22.31468 39.19573
53801848 22.19957 38.95438
53781874 22.22009 39.18951
54141708 22.35257 37.65341
50762728 19.99218 47.20635
50722734 19.95007 47.26464
50682732 19.89422 47.25164
50642734 19.84519 47.27424
50562748 19.76386 47.40847
50502738 19.66821 47.32647
50462726 19.595833 47.224131
50382730 19.49748 47.26908
50362756 19.51393 47.5032
50342764 19.4983 47.57362
50322774 19.49093 47.66834
50282744 19.38897 47.40538
50262740 19.35615 47.37199
50102734 19.136275 47.336402
50102730 19.129823 47.300645
50062712 19.04935 47.14448
49962684 18.87574 46.90538
49882700 18.79542 47.0568
49882694 18.7864 47.00324
49862710 18.78436 47.148261
49842726 18.78227 47.293251
49822698 18.71396 47.04533
49782732 18.71245 47.35319
49782688 18.64686 46.96022
49782666 18.61453 46.76368
49742708 18.624096 47.143045
49702694 18.55114 47.02215
49642720 18.51062 47.26064
49602720 18.45811 47.26475
49502704 18.30382 47.13195
49502668 18.25287 46.81015
49442722 18.25071 47.29885
49342736 18.13892 47.43394
49062684 17.70033 46.99579
48862692 17.44883 47.08577
48702724 17.27897 47.38638
48702706 17.25654 47.22535
49102752 17.84417 47.60027
49062756 17.79606 47.63991
48922770 17.6299 47.77816
48902764 17.59548 47.72648
48882742 17.53988 47.53137
48802772 17.47315 47.80706
48722746 17.33348 47.5816
48702742 17.30197 47.54759
48702732 17.28921 47.45808
48622676 17.11467 46.96371
48602776 17.21238 47.8607
48602740 17.16713 47.53849
48602728 17.15206 47.43077
48542692 17.02925 47.11385
48482748 17.01821 47.62046
48482672 16.9268 46.9398
48482644 16.89384 46.68894
48482618 16.86367 46.45596
48422650 16.8227 46.7477
48402694 16.8479 47.14355
48402676 16.82683 46.98227
48402618 16.75997 46.46254
48362746 16.85682 47.61263
48362718 16.82356 47.36186
48362668 16.76518 46.91391
48342720 16.79955 47.38143
48342670 16.74136 46.93348
48322710 16.76147 47.2935
48302690 16.71198 47.11594
48282632 16.62 46.59777
48262744 16.722 47.60299
48222726 16.64817 47.44501
48202716 16.61028 47.35699
50022658 18.91443 46.66677
50022636 18.88147 46.47025
50022582 18.80158 45.98785
50002608 18.81425 46.225
49982668 18.87772 46.76032
49962634 18.80068 46.4592
49942602 18.72807 46.17502
49902614 18.69405 46.28645
49882592 18.63647 46.09188
49882564 18.59648 45.84163
49862560 18.56125 45.80858
49822626 18.60819 46.40206
49822572 18.531 45.91936
49802596 18.53939 46.13601
49742582 18.4425 46.01698
49722596 18.43652 46.1442
49622620 18.3413 46.36894
49502560 18.10481 45.84419
49482568 18.08991 45.91774
49462554 18.04554 45.79448
49442620 18.10821 46.38779
49442584 18.060036 46.064802
49382676 18.10759 46.89357
49302672 18.00051 46.8659
49282626 17.9098 46.45608
49262584 17.828676 46.082093
49242634 17.86861 46.53144
49242630 17.86331 46.49566
49162664 17.80444 46.80745
49142578 17.666705 46.039624
49102594 17.63561 46.18632
49042656 17.63764 46.74709
48922608 17.42104 46.32833
48882594 17.35209 46.20652
48862602 17.33606 46.28051
48742590 17.16677 46.18298
48702612 17.14146 46.38355
51982864 21.86302 48.25325
51862862 21.69861 48.25169
51802860 21.6149 48.24349
51422818 21.02605 47.92286
51382836 21.00783 48.08831
51362852 21.01009 48.23286
51302836 20.90145 48.098789
51262860 20.89446 48.31733
51142816 20.65093 47.941963
51142790 20.60252 47.71075
51082806 20.55277 47.86076
51002852 20.53194 48.28009
50962762 20.314271 47.484466
50902792 20.28897 47.75899
50762776 20.07551 47.632605
50602780 19.871232 47.688823
50362788 19.56715 47.78846
50222794 19.39146 47.85807
50202816 19.40129 48.05649
52482850 22.496865 48.057398
52402838 22.36509 47.96106
52262824 22.14983 47.85803
52182852 22.103583 48.1178
52142866 22.080333 48.2477
52142764 21.867173 47.343405
52102818 21.9258 47.82815
52102746 21.773603 47.190818
52082870 22.008966 48.291916
52042798 21.805191 47.65946
52002838 21.835167 48.019883
51982734 21.596498 47.100451
51962830 21.76555 47.954683
51962812 21.728483 47.79505
51942720 21.516848 46.981138
51922818 21.687883 47.85395
51882830 21.65955 47.966067
51862780 21.5318 47.525443
51842758 21.464128 47.330022
51802810 21.513062 47.799875
51802792 21.47829 47.64082
51802774 21.441142 47.480135
51782848 21.56365 48.13985
51782754 21.376023 47.305532
51762822 21.484295 47.91194
51722766 21.320542 47.418133
51722744 21.277495 47.224958
51702740 21.243848 47.193343
51682826 21.386383 47.958533
51662758 21.225885 47.357705
51642748 21.180565 47.27136
51622806 21.267478 47.789395
51622770 21.196052 47.469653
51602826 21.280333 47.96955
51602740 21.112897 47.205687
51542802 21.153728 47.764591
51442734 20.89246 47.17369
51422794 20.979763 47.709636
51402742 20.855094 47.2501
51382764 20.870145 47.448305
51382746 20.836389 47.288298
51342740 20.77286 47.240171
51342722 20.73962 47.080065
51282726 20.668625 47.123462
51262716 20.62366 47.03723
51242704 20.576552 46.932872
51162704 20.47235 46.94305
51142754 20.537007 47.390557
51142736 20.503775 47.23037
51102712 20.40661 47.02269
51102708 20.40117 46.98637
51082720 20.396612 47.095562
51042732 20.365715 47.207373
50982686 20.20659 46.80533
50922712 20.17365 47.0437
50882746 20.18079 47.35199
50642762 19.892968 47.52371
50622776 19.890673 47.650823
50582764 19.817331 47.54875
50522764 19.7382 47.5558
51942696 21.47052 46.76831
51902712 21.4498 46.91595
51802666 21.23197 46.52102
51782650 21.17607 46.38152
51762666 21.18035 46.52644
51722640 21.08024 46.30067
51682690 21.12215 46.75057
51622644 20.95903 46.34956
51602704 21.04467 46.88576
51602692 21.02212 46.77906
51582652 20.92217 46.42599
51542716 20.98917 47.0004
51542680 20.9221 46.68032
51442662 20.75987 46.53331
51422674 20.75579 46.64269
51402678 20.73715 46.68085
51302638 20.53704 46.33847
51282676 20.57812 46.67857
51222660 20.47205 46.54377
51182618 20.34722 46.1748
51142636 20.32692 46.34014
51142628 20.31211 46.26876
51122656 20.33585 46.52071
51082662 20.29456 46.57917
51062638 20.2273 46.36785
51022674 20.237898 46.693193
51022656 20.20667 46.53316
51022620 20.14515 46.21242
50902644 20.03118 46.44093
50902630 20.00764 46.31616
50882704 20.10761 46.97794
50882656 20.0256 46.5503
50782664 19.91106 46.63198
50762614 19.80089 46.19025
50722698 19.88784 46.9445
50682696 19.83335 46.93084
50662674 19.770691 46.737085
50542698 19.65419 46.96519
50502616 19.46998 46.23841
50442704 19.533518 47.030308
50422708 19.513972 47.068262
50222584 19.061 45.98407
50202690 19.197943 46.932605
50162668 19.1116 46.74074
50102618 18.957805 46.300842
50102604 18.936772 46.176305
50062694 19.021493 46.98381
50042692 18.9923 46.96814
32563536 -6.336667 53.843056
31983496 -7.053889 53.375278
30483342 -8.652222 51.711111
42362424 8.92529 44.92212
42342416 8.89942 44.85107
42262432 8.7973 44.99279
42262410 8.80157 44.79448
42242484 8.76172 45.46143
42182410 8.7007 44.79325
42162422 8.67286 44.90112
42142406 8.6511 44.75658
42122498 8.60513 45.58537
42062452 8.53961 45.16969
42002492 8.45308 45.52912
42002468 8.46067 45.31285
42002460 8.46175 45.24063
41982480 8.42972 45.41988
41942462 8.38435 45.25809
41902446 8.33792 45.11275
41862472 8.27984 45.34639
41802462 8.20512 45.25363
41762476 8.15201 45.37961
41702430 8.08967 44.9645
41622458 7.97892 45.21437
41602424 7.96465 44.90782
41582462 7.92671 45.24969
41542482 7.86888 45.42865
41542428 7.88847 44.94187
41522470 7.84759 45.32022
41522430 7.8611 44.9591
41522376 7.87984 44.47326
41502450 7.82922 45.13953
41482416 7.81587 44.83271
41442462 7.74866 45.24605
41442404 7.76959 44.72345
41422430 7.73505 44.95722
41382384 7.70176 44.54149
41362410 7.66632 44.7752
41362374 7.68002 44.45102
41342398 7.64609 44.66673
41302380 7.60259 44.50329
41262440 7.52853 45.04291
41242442 7.5026 45.0601
41242384 7.5257 44.53758
41222408 7.49115 44.75318
41202370 7.4811 44.41022
41162430 7.40377 44.95021
44202432 11.25325 44.99216
43982428 10.97417 44.95916
43962444 10.95134 45.10357
43942456 10.92781 45.21192
43922458 10.90268 45.23016
43822458 10.77554 45.23117
43762448 10.69813 45.1416
43722442 10.64677 45.08784
43722430 10.64549 44.97971
43682430 10.59484 44.98
43662426 10.56919 44.94407
43582456 10.47028 45.21497
43562444 10.44399 45.10696
43502484 10.37037 45.46762
43482450 10.34286 45.16138
43402460 10.24163 45.25177
43362478 10.1914 45.41413
43342454 10.16522 45.19789
43342446 10.16503 45.12577
43322494 10.14076 45.55833
43322476 10.14022 45.39618
43222466 10.01267 45.30611
43202452 9.98755 45.17965
43182478 9.96171 45.41424
43182456 9.96187 45.21601
43062462 9.81029 45.26969
43042502 9.7823 45.63032
43042496 9.78249 45.57629
43042484 9.78295 45.468131
43042466 9.78352 45.30587
43022488 9.75723 45.50412
43022470 9.75857 45.34251
42942490 9.65491 45.52187
42922458 9.63125 45.23343
42902510 9.60249 45.70183
42882480 9.57916 45.43127
42822448 9.50495 45.1428
42782502 9.44941 45.62947
42782484 9.4509 45.4669
42782466 9.45313 45.30519
42662462 9.30033 45.2678
42622450 9.25083 45.1593
42482476 9.06944 45.39169
42462478 9.04348 45.40979
42402468 8.9685 45.31852
42362442 8.9222 45.08424
42322510 8.85886 45.69654
42262490 8.78591 45.51545
42182510 8.67935 45.69452
45502518 12.939 45.73402
45462504 12.88095 45.60941
45342510 12.7304 45.66758
45302512 12.679853 45.686747
45242518 12.60592 45.74218
45162502 12.49711 45.60192
45122538 12.45982 45.92672
45122434 12.41834 44.98972
45102418 12.38691 44.84629
45062500 12.36756 45.58598
44982438 12.24264 45.02982
44922480 12.181108 45.40998
44922462 12.17509 45.24762
44882492 12.13463 45.51892
44862512 12.11582 45.69967
44842442 12.0669 45.06942
44802442 12.0158 45.07042
44782504 12.01086 45.62943
44782500 12.00951 45.59346
44782486 12.00487 45.46738
44742472 11.94928 45.34219
44702510 11.910136 45.685537
44682470 11.87235 45.32462
44682440 11.86619 45.05452
44662492 11.8536 45.524324
44662456 11.84263 45.19989
44582466 11.74385 45.29211
44582440 11.73576 45.05736
44482510 11.62829 45.69013
44482492 11.62352 45.52795
44442510 11.57698 45.69089
44402430 11.50595 44.97086
44342510 11.44883 45.69274
44302438 11.38067 45.04192
44282488 11.36666 45.49572
44242446 11.306899 45.117759
44162442 11.20393 45.08258
44102458 11.131774 45.228174
44062468 11.082535 45.318694
43882468 10.853286 45.320716
45842538 13.38605 45.90097
45822522 13.35143 45.75784
45742550 13.26383 46.01303
45742532 13.25422 45.851
45702564 13.21983 46.14052
45702538 13.20502 45.9052
45602518 13.06721 45.73037
45582548 13.0567 46.00109
45562556 13.03503 46.07382
45542560 13.01119 46.11052
45542548 13.00516 46.00259
45482530 12.91913 45.84271
45422554 12.85333 46.06083
45382538 12.79433 45.91819
45362566 12.78219 46.17088
